"id","glytoucan","taxon","resource","resource_id"
"122","G28329ST","381124","carbbank","18065"
"122","G28329ST","4577","carbbank","18065"
"852","G94341FP","3847","carbbank","18066"
"15801","G17459UD","204231","carbbank","18067"
"15801","G17459UD","3493","carbbank","18067"
"12624","G05297EK","10114","carbbank","18068"
"12624","G05297EK","9606","carbbank","18068"
"4534","G63838JW","9031","carbbank","1807"
"701","G33511DY","4686","carbbank","18074"
"562","G37025FG","3988","carbbank","18078"
"561","G08256MX","3988","carbbank","18079"
"3687","G74484ON","9606","carbbank","1808"
"865","G56972PM","3988","carbbank","18080"
"815","G27835VM","3988","carbbank","18081"
"867","G68748RA","3988","carbbank","18082"
"864","G98619FZ","3988","carbbank","18083"
"814","G27355OK","3988","carbbank","18084"
"565","G80357ON","3988","carbbank","18085"
"564","G31639EU","3988","carbbank","18086"
"866","G29855QR","3988","carbbank","18087"
"852","G94341FP","3847","carbbank","18088"
"1959","G16182AN","9606","carbbank","1809"
"59","G30041HW","3847","carbbank","18097"
"826","G04832GE","3847","carbbank","18098"
"872","G09970XK","3847","carbbank","18099"
"590","G99053DY","9606","carbbank","181"
"1143","G72601EC","9823","carbbank","1810"
"826","G04832GE","3847","carbbank","18100"
"59","G30041HW","3847","carbbank","18101"
"826","G04832GE","3847","carbbank","18103"
"59","G30041HW","3847","carbbank","18104"
"872","G09970XK","3847","carbbank","18105"
"1082","G08172UF","4081","carbbank","18106"
"1084","G85778TG","4081","carbbank","18107"
"59","G30041HW","3847","carbbank","18108"
"872","G09970XK","3847","carbbank","18109"
"1958","G77539II","9606","carbbank","1811"
"850","G64807HO","4686","carbbank","18110"
"850","G64807HO","4679","carbbank","18110"
"62","G97690MS","4686","carbbank","18114"
"62","G97690MS","4679","carbbank","18114"
"119","G21073BE","4686","carbbank","18118"
"119","G21073BE","4679","carbbank","18118"
"702","G24336EV","4686","carbbank","18119"
"702","G24336EV","4679","carbbank","18119"
"1142","G38085YD","9823","carbbank","1812"
"10663","G80193TN","10114","carbbank","18121"
"10663","G80193TN","9606","carbbank","18121"
"12625","G27669AF","10114","carbbank","18123"
"8098","G30925QW","10114","carbbank","18124"
"10663","G80193TN","10114","carbbank","18125"
"979","G08076GP","9031","carbbank","1814"
"885","G85219WH","3888","carbbank","18144"
"885","G85219WH","3885","carbbank","18144"
"395","G78074TG","3932","carbbank","18148"
"979","G08076GP","9031","carbbank","1816"
"12506","G46284PT","4039","carbbank","18161"
"125","G39133HC","10114","carbbank","18169"
"125","G39133HC","10090","carbbank","18169"
"125","G39133HC","9913","carbbank","18169"
"125","G39133HC","9615","carbbank","18169"
"125","G39133HC","9606","carbbank","18169"
"10381","G66205CG","9606","carbbank","1817"
"3803","G10503MP","10114","carbbank","18170"
"3803","G10503MP","10090","carbbank","18170"
"3803","G10503MP","9913","carbbank","18170"
"3803","G10503MP","9606","carbbank","18170"
"3984","G20404GK","7667","carbbank","18174"
"3984","G20404GK","7625","carbbank","18174"
"3623","G68861BJ","39298","carbbank","18175"
"3623","G68861BJ","7625","carbbank","18175"
"1274","G85366WG","10114","carbbank","18176"
"8922","G81422ZI","9913","carbbank","1818"
"1275","G34924DC","10114","carbbank","18180"
"15805","G34461YU","9823","carbbank","18183"
"15806","G75974DW","9823","carbbank","18184"
"15807","G76874HM","9823","carbbank","18185"
"15808","G33318DG","9823","carbbank","18186"
"15809","G80577JZ","9823","carbbank","18187"
"1389","G71479KG","9606","carbbank","1819"
"15810","G68639JF","601","carbbank","182"
"10050","G67624GB","10114","carbbank","1820"
"1162","G75367YS","9606","carbbank","1822"
"978","G56748EO","9031","carbbank","1824"
"978","G56748EO","9031","carbbank","1825"
"867","G68748RA","9823","carbbank","18264"
"1278","G91379JR","9823","carbbank","18265"
"1350","G97331SA","9823","carbbank","18266"
"1078","G63045FB","9823","carbbank","18267"
"1362","G84517ZY","9823","carbbank","18269"
"1279","G02895ZE","9823","carbbank","18270"
"1283","G23176IZ","9823","carbbank","18271"
"908","G85439GN","9823","carbbank","18272"
"1358","G60345PE","9823","carbbank","18273"
"1363","G27025JP","9823","carbbank","18274"
"1300","G40275CD","9823","carbbank","18275"
"1281","G35549XI","9823","carbbank","18276"
"1351","G45933IL","9823","carbbank","18277"
"1277","G34463WT","9823","carbbank","18278"
"1282","G16417CU","9823","carbbank","18279"
"1284","G37052HG","9823","carbbank","18280"
"1356","G10640ZR","9823","carbbank","18281"
"1280","G21480JW","9823","carbbank","18282"
"956","G11096GJ","9823","carbbank","18283"
"1352","G48649JF","9823","carbbank","18284"
"959","G54262EN","9823","carbbank","18285"
"1359","G06925NX","9823","carbbank","18286"
"1360","G13215DO","9823","carbbank","18287"
"1372","G34028QA","9823","carbbank","18288"
"562","G37025FG","9823","carbbank","18289"
"4721","G41491KA","4498","carbbank","1829"
"1370","G29821KJ","9823","carbbank","18290"
"563","G82959GZ","9823","carbbank","18291"
"1364","G72217GT","9823","carbbank","18292"
"1373","G54642SQ","9823","carbbank","18293"
"1371","G76167HQ","9823","carbbank","18294"
"1369","G92083LG","9823","carbbank","18295"
"1367","G28240DM","9823","carbbank","18296"
"1353","G70380QF","9823","carbbank","18297"
"561","G08256MX","9823","carbbank","18298"
"909","G76408BJ","9823","carbbank","18299"
"7782","G90825UM","9913","carbbank","1830"
"1354","G51609MF","9823","carbbank","18300"
"1355","G62894AU","9823","carbbank","18301"
"1365","G92266BO","9823","carbbank","18302"
"1366","G13542HW","9823","carbbank","18303"
"955","G81906GK","9823","carbbank","18304"
"1368","G68054GF","9823","carbbank","18305"
"1349","G93861RU","9823","carbbank","18306"
"958","G88376NU","9823","carbbank","18307"
"565","G80357ON","9823","carbbank","18308"
"564","G31639EU","9823","carbbank","18309"
"1453","G84467IZ","9606","carbbank","1831"
"954","G97547WF","9823","carbbank","18310"
"865","G56972PM","9823","carbbank","18311"
"1285","G90677OQ","9823","carbbank","18312"
"1357","G62083JR","9823","carbbank","18313"
"954","G97547WF","10029","carbbank","18314"
"1453","G84467IZ","9606","carbbank","1833"
"9709","G89895GZ","1780","carbbank","18337"
"1694","G73214HS","1769","carbbank","18339"
"1453","G84467IZ","10114","carbbank","1836"
"1733","G56615SB","573","carbbank","18365"
"1732","G35777BB","562","carbbank","18366"
"1453","G84467IZ","9606","carbbank","1837"
"444","G11138JX","10090","carbbank","18370"
"444","G11138JX","10026","carbbank","18370"
"444","G11138JX","8292","carbbank","18370"
"49","G54397YE","45835","carbbank","18371"
"905","G80147LA","45835","carbbank","18372"
"1453","G84467IZ","9606","carbbank","1838"
"2123","G13189BF","9606","carbbank","18394"
"859","G84717EN","9606","carbbank","18395"
"2124","G35598VH","9606","carbbank","18396"
"1579","G94226BN","9606","carbbank","18397"
"2126","G71360TM","9606","carbbank","18398"
"2127","G78890BA","9606","carbbank","18399"
"1453","G84467IZ","9606","carbbank","1840"
"2125","G26030HK","9606","carbbank","18400"
"1278","G91379JR","4932","carbbank","18404"
"1277","G34463WT","4932","carbbank","18405"
"1279","G02895ZE","4932","carbbank","18406"
"1277","G34463WT","10114","carbbank","18407"
"590","G99053DY","9606","carbbank","18409"
"1453","G84467IZ","9606","carbbank","1841"
"35791","G70990VX","7726","carbbank","18418"
"35791","G70990VX","7712","carbbank","18418"
"1453","G84467IZ","9606","carbbank","1842"
"1453","G84467IZ","9606","carbbank","1843"
"545","G00050MO","9823","carbbank","18437"
"1297","G82858KU","9823","carbbank","18438"
"2163","G98880BO","9606","carbbank","18439"
"1453","G84467IZ","9606","carbbank","1844"
"2162","G33037KD","9606","carbbank","18440"
"921","G67622RU","9606","carbbank","18441"
"926","G50439PO","9606","carbbank","18442"
"2164","G04551HK","9606","carbbank","18443"
"1136","G58350LJ","10114","carbbank","18448"
"7782","G90825UM","10026","carbbank","1845"
"1842","G96538JO","10114","carbbank","18451"
"1297","G82858KU","10114","carbbank","18452"
"552","G75789AR","10114","carbbank","18453"
"5391","G69303AY","9913","carbbank","1846"
"594","G74121RX","8022","carbbank","18479"
"3690","G06783AN","9913","carbbank","1848"
"3694","G94677FK","9913","carbbank","1849"
"2194","G68946MX","7726","carbbank","18498"
"2194","G68946MX","7712","carbbank","18498"
"2149","G39436PO","7726","carbbank","18499"
"2149","G39436PO","7712","carbbank","18499"
"15817","G38072IQ","9913","carbbank","1850"
"2195","G10114VZ","7726","carbbank","18500"
"2195","G10114VZ","7712","carbbank","18500"
"2196","G57137XS","7726","carbbank","18501"
"2196","G57137XS","7712","carbbank","18501"
"2197","G71619RX","7726","carbbank","18502"
"2197","G71619RX","7712","carbbank","18502"
"2199","G25203HB","5476","carbbank","18503"
"2198","G32517OV","5476","carbbank","18504"
"2387","G70023SA","9606","carbbank","1851"
"2306","G67965YE","100521","carbbank","18521"
"56","G71142DF","100521","carbbank","18522"
"2306","G67965YE","100521","carbbank","18522"
"1111","G10179FS","9986","carbbank","18526"
"1103","G25162JS","9986","carbbank","18527"
"2334","G70446JV","9986","carbbank","18528"
"1051","G13974DV","9986","carbbank","18529"
"4724","G92460HK","396","carbbank","1853"
"885","G85219WH","3821","carbbank","18530"
"56","G71142DF","13340","carbbank","18535"
"2347","G12277YI","13340","carbbank","18535"
"56","G71142DF","13340","carbbank","18536"
"2346","G82660AT","13340","carbbank","18536"
"2382","G77252PU","9606","carbbank","1854"
"269","G09183JD","161269","carbbank","1855"
"6766","G67636XI","161269","carbbank","1855"
"855","G07466MF","10114","carbbank","1856"
"2456","G21058TC","9606","carbbank","18566"
"2514","G47858WH","10090","carbbank","18568"
"2515","G04153GP","43767","carbbank","18569"
"1567","G09675DY","9606","carbbank","1857"
"15818","G08485BS","44250","carbbank","18573"
"1567","G09675DY","9986","carbbank","1858"
"2542","G46823CW","10114","carbbank","18583"
"4724","G92460HK","396","carbbank","1859"
"1567","G09675DY","9606","carbbank","18596"
"510","G38301SX","9606","carbbank","186"
"3695","G14392HC","9913","carbbank","1860"
"890","G38453JX","10141","carbbank","18608"
"855","G07466MF","10141","carbbank","18609"
"7675","G51045UG","9823","carbbank","1861"
"2658","G93984MO","9606","carbbank","18611"
"2659","G04450CG","9606","carbbank","18612"
"2473","G01534TU","9606","carbbank","18613"
"15821","G83833IM","9606","carbbank","18614"
"15822","G54410JV","9606","carbbank","18615"
"2673","G62377GU","9913","carbbank","18616"
"2807","G67214II","9606","carbbank","18618"
"373","G62242PQ","623","carbbank","18619"
"2309","G64814RA","161269","carbbank","1862"
"6766","G67636XI","161269","carbbank","1862"
"885","G85219WH","3906","carbbank","18624"
"183","G29857RC","9606","carbbank","1864"
"3056","G02114ZE","5691","carbbank","18647"
"124","G48558GR","10090","carbbank","18648"
"622","G03277YI","10090","carbbank","18649"
"376","G46677TE","10090","carbbank","18650"
"377","G37184KW","10090","carbbank","18651"
"51","G81983KG","10090","carbbank","18652"
"2352","G45714BQ","10090","carbbank","18653"
"147","G40183QN","10090","carbbank","18654"
"35830","G68146EG","9606","carbbank","18689"
"35831","G84629NY","9606","carbbank","18690"
"1855","G28566CQ","9606","carbbank","18691"
"35829","G12932IO","9606","carbbank","18692"
"15823","G54118ZE","1305","carbbank","18699"
"510","G38301SX","9606","carbbank","187"
"1298","G20815TK","9913","carbbank","1870"
"3092","G14236VB","4932","carbbank","18700"
"1328","G99480SN","4932","carbbank","18701"
"3093","G62135EK","4932","carbbank","18702"
"3094","G68386EI","4932","carbbank","18703"
"1329","G45821MX","4932","carbbank","18704"
"3095","G93512HR","4932","carbbank","18705"
"1330","G39999PO","4932","carbbank","18706"
"3096","G62345ZB","4932","carbbank","18707"
"3097","G38676MG","4932","carbbank","18708"
"3098","G00690SD","4932","carbbank","18709"
"3099","G06953AO","4932","carbbank","18710"
"3100","G30014DG","4932","carbbank","18711"
"3101","G61257VY","4932","carbbank","18712"
"839","G81634LW","4932","carbbank","18713"
"3102","G15472IA","4932","carbbank","18714"
"1327","G21666ZL","4932","carbbank","18715"
"1663","G35763PR","7778","carbbank","1872"
"3106","G30395OK","9606","carbbank","18721"
"1188","G14469GR","9606","carbbank","18722"
"3107","G52633YA","9606","carbbank","18723"
"1189","G13947MP","9606","carbbank","18725"
"3104","G84448IT","9606","carbbank","18727"
"3105","G37641EM","9606","carbbank","18728"
"8136","G53752TA","9606","carbbank","1873"
"7715","G67686RZ","9823","carbbank","1874"
"3115","G66282NU","9031","carbbank","18742"
"7717","G08784DO","9823","carbbank","1875"
"3124","G03509EL","9606","carbbank","18757"
"3123","G69440RD","9606","carbbank","18758"
"1976","G06580KR","9606","carbbank","18759"
"7716","G68894XH","9823","carbbank","1876"
"3126","G01875TD","1773","carbbank","18760"
"1020","G54569PE","10029","carbbank","18761"
"954","G97547WF","10029","carbbank","18762"
"888","G78520ZK","10029","carbbank","18763"
"565","G80357ON","10029","carbbank","18764"
"887","G56297BE","10029","carbbank","18765"
"1571","G02995BO","10029","carbbank","18766"
"855","G07466MF","10029","carbbank","18767"
"563","G82959GZ","10029","carbbank","18768"
"35832","G13592PV","10029","carbbank","18769"
"890","G38453JX","10029","carbbank","18770"
"35777","G59285YB","10029","carbbank","18771"
"35833","G31298UL","10029","carbbank","18772"
"35834","G51949TL","10029","carbbank","18774"
"1093","G77712UR","9823","carbbank","18777"
"1162","G75367YS","9823","carbbank","18778"
"1139","G31943KG","9823","carbbank","18779"
"215","G11041DA","9606","carbbank","1878"
"1137","G03021WA","9823","carbbank","18780"
"1145","G44327JQ","9823","carbbank","18786"
"3132","G91156HJ","9823","carbbank","18792"
"1125","G16768LX","9823","carbbank","18794"
"1124","G32915BP","9823","carbbank","18795"
"3137","G48768LA","10029","carbbank","18796"
"887","G56297BE","10029","carbbank","18797"
"3133","G91482FB","10029","carbbank","18798"
"3135","G28157XS","10029","carbbank","18799"
"510","G38301SX","9606","carbbank","188"
"215","G11041DA","9606","carbbank","1880"
"3136","G84148GL","10029","carbbank","18800"
"890","G38453JX","10029","carbbank","18801"
"889","G92180XB","10029","carbbank","18802"
"3139","G91413GX","10029","carbbank","18803"
"3138","G28312JO","10029","carbbank","18804"
"3134","G66235DT","10029","carbbank","18805"
"215","G11041DA","9606","carbbank","1881"
"1020","G54569PE","7108","carbbank","18811"
"1277","G34463WT","7108","carbbank","18812"
"3142","G49691SV","9606","carbbank","18813"
"3141","G25815IN","9606","carbbank","18814"
"3140","G35904ZB","9606","carbbank","18815"
"3143","G44310IT","9606","carbbank","18816"
"15598","G40762DG","569","carbbank","18817"
"3008","G20578GS","9606","carbbank","1883"
"15826","G93581AX","1303","carbbank","18835"
"3145","G14308FK","29311","carbbank","18837"
"15827","G42952EF","1303","carbbank","18838"
"2511","G46328MP","10114","carbbank","18839"
"3150","G81617NU","10114","carbbank","18840"
"3151","G21021HG","10114","carbbank","18841"
"269","G09183JD","161269","carbbank","1885"
"7079","G96479AV","161269","carbbank","1885"
"1058","G66257KQ","9940","carbbank","1886"
"15828","G57891CT","485","carbbank","18869"
"121","G40178VU","29667","carbbank","1887"
"121","G40178VU","4605","carbbank","1887"
"121","G40178VU","4592","carbbank","1887"
"121","G40178VU","4520","carbbank","1887"
"121","G40178VU","4509","carbbank","1887"
"121","G40178VU","4479","carbbank","1887"
"15829","G48822HK","6419","carbbank","18877"
"15829","G48822HK","6419","carbbank","18878"
"809","G15200YU","29667","carbbank","1888"
"809","G15200YU","4605","carbbank","1888"
"809","G15200YU","4592","carbbank","1888"
"809","G15200YU","4520","carbbank","1888"
"809","G15200YU","4509","carbbank","1888"
"809","G15200YU","4479","carbbank","1888"
"1082","G08172UF","4844","carbbank","18896"
"64","G21856LC","10090","carbbank","18900"
"549","G57920AK","10090","carbbank","18901"
"591","G23347CS","9606","carbbank","18904"
"124","G48558GR","9606","carbbank","18905"
"376","G46677TE","9606","carbbank","18906"
"377","G37184KW","9606","carbbank","18907"
"147","G40183QN","9606","carbbank","18908"
"132","G98544DH","9606","carbbank","18909"
"1136","G58350LJ","9606","carbbank","1891"
"145","G02657AK","9606","carbbank","18910"
"141","G18625KA","9606","carbbank","18911"
"607","G01767JJ","9606","carbbank","18912"
"3763","G63151MB","63673","carbbank","18913"
"140","G79389NT","9606","carbbank","18916"
"1136","G58350LJ","9606","carbbank","1892"
"140","G79389NT","10090","carbbank","18928"
"140","G79389NT","9606","carbbank","18928"
"1850","G70647TI","10090","carbbank","18929"
"1850","G70647TI","9606","carbbank","18929"
"1136","G58350LJ","10026","carbbank","1893"
"607","G01767JJ","10090","carbbank","18930"
"607","G01767JJ","9606","carbbank","18930"
"3769","G66903UP","9913","carbbank","18940"
"986","G33519HI","9913","carbbank","18941"
"3770","G60274EI","9913","carbbank","18942"
"1058","G66257KQ","7227","carbbank","18943"
"140","G79389NT","9606","carbbank","18944"
"146","G91237TK","9606","carbbank","18945"
"124","G48558GR","9606","carbbank","18946"
"124","G48558GR","9606","carbbank","18947"
"244","G60230HH","3847","carbbank","1895"
"244","G60230HH","9913","carbbank","1896"
"3851","G91662EF","43148","carbbank","18963"
"3851","G91662EF","9031","carbbank","18963"
"56","G71142DF","394303","carbbank","18967"
"7092","G83145UA","394303","carbbank","18967"
"244","G60230HH","9606","carbbank","1897"
"196","G79777FF","9606","carbbank","18976"
"3756","G90046CI","9606","carbbank","18977"
"195","G48151RT","9606","carbbank","18978"
"203","G51562JI","9606","carbbank","18979"
"201","G42438JK","9606","carbbank","18980"
"204","G11926MJ","9606","carbbank","18981"
"3754","G82236RE","9606","carbbank","18982"
"3812","G54675MQ","9606","carbbank","18983"
"213","G81737GG","9606","carbbank","18984"
"211","G64941ZX","9606","carbbank","18985"
"212","G33203RM","9606","carbbank","18986"
"3810","G27969YN","9606","carbbank","18987"
"208","G33160BZ","9606","carbbank","18988"
"209","G02827WQ","9606","carbbank","18989"
"197","G11262EB","9606","carbbank","18990"
"214","G08969DI","9606","carbbank","18991"
"3885","G17134EC","9606","carbbank","18992"
"3813","G36679CM","9606","carbbank","18993"
"3811","G23937EU","9606","carbbank","18994"
"3755","G08673FG","9606","carbbank","18995"
"534","G01614ZM","9606","carbbank","18996"
"3886","G17251XF","9606","carbbank","18997"
"510","G38301SX","9913","carbbank","190"
"244","G60230HH","3803","carbbank","1900"
"244","G60230HH","9913","carbbank","1901"
"244","G60230HH","3847","carbbank","1901"
"15830","G66689VP","9606","carbbank","1902"
"1090","G93284ZI","10114","carbbank","19021"
"552","G75789AR","10114","carbbank","19022"
"1131","G33970VN","10026","carbbank","1903"
"1136","G58350LJ","9913","carbbank","1904"
"4172","G30166CN","64905","carbbank","19045"
"4171","G95053GC","64905","carbbank","19046"
"4174","G02927KK","287","carbbank","19047"
"4173","G41804RQ","287","carbbank","19048"
"4175","G40031HX","287","carbbank","19049"
"1144","G18082CO","9823","carbbank","1905"
"1129","G71606HZ","9986","carbbank","1906"
"4179","G54087MP","2","carbbank","19074"
"4182","G17202ZW","317","carbbank","19078"
"33821","G49618KP","28152","carbbank","19079"
"4187","G52095AW","590","carbbank","19089"
"10193","G87690VK","11191","carbbank","1909"
"4186","G52788JK","590","carbbank","19090"
"4188","G46551RH","133434","carbbank","19091"
"4189","G86782TK","7594","carbbank","19092"
"4189","G86782TK","7588","carbbank","19092"
"4190","G60406YE","7594","carbbank","19093"
"4190","G60406YE","7588","carbbank","19093"
"1026","G39421JD","9031","carbbank","19099"
"510","G38301SX","9548","carbbank","191"
"2156","G20180GO","9606","carbbank","1910"
"887","G56297BE","9031","carbbank","19100"
"1023","G39487ZR","9031","carbbank","19101"
"888","G78520ZK","9031","carbbank","19102"
"4196","G65068MP","621","carbbank","19104"
"1080","G64257JI","9031","carbbank","19105"
"4197","G48837AB","9031","carbbank","19106"
"3395","G60754XY","633","carbbank","19107"
"2744","G51598NE","43364","carbbank","1911"
"2744","G51598NE","43363","carbbank","1911"
"4199","G81665KE","3193","carbbank","19110"
"821","G00959BW","3193","carbbank","19111"
"4198","G70420OX","3193","carbbank","19112"
"15831","G99626TV","1892","carbbank","19119"
"2156","G20180GO","9606","carbbank","1912"
"10137","G82252QI","9606","carbbank","1913"
"8659","G76478FT","9606","carbbank","1914"
"35914","G24168XN","10114","carbbank","1915"
"563","G82959GZ","3988","carbbank","19158"
"561","G08256MX","3988","carbbank","19159"
"2744","G51598NE","43364","carbbank","1916"
"2744","G51598NE","43363","carbbank","1916"
"1285","G90677OQ","3988","carbbank","19160"
"867","G68748RA","3988","carbbank","19161"
"562","G37025FG","3988","carbbank","19162"
"1284","G37052HG","3988","carbbank","19163"
"564","G31639EU","3988","carbbank","19164"
"565","G80357ON","3988","carbbank","19165"
"866","G29855QR","3988","carbbank","19166"
"865","G56972PM","3988","carbbank","19167"
"1293","G78420WJ","3988","carbbank","19168"
"4333","G36266PV","3988","carbbank","19169"
"4332","G56513YH","3988","carbbank","19170"
"4331","G16206CD","3988","carbbank","19171"
"815","G27835VM","3988","carbbank","19172"
"10190","G71098ZR","11191","carbbank","1918"
"5411","G50829CY","9606","carbbank","1919"
"15833","G71139PU","339","carbbank","19199"
"546","G13636IT","9606","carbbank","192"
"12111","G09104NG","45319","carbbank","1920"
"15834","G01597YF","339","carbbank","19200"
"15835","G35394HJ","339","carbbank","19201"
"15836","G20561MC","339","carbbank","19202"
"15837","G93911AS","339","carbbank","19203"
"15838","G58654NL","339","carbbank","19204"
"15839","G11517RT","339","carbbank","19205"
"15840","G31620NB","339","carbbank","19206"
"15841","G86403ZG","339","carbbank","19207"
"15842","G81107RX","339","carbbank","19208"
"10191","G98016TZ","11191","carbbank","1921"
"901","G33353DE","39526","carbbank","19211"
"3803","G10503MP","9606","carbbank","19222"
"125","G39133HC","9606","carbbank","19223"
"3803","G10503MP","9606","carbbank","19225"
"1174","G51670CS","9823","carbbank","1923"
"1165","G09351VH","9823","carbbank","1924"
"1661","G69208EA","7778","carbbank","1925"
"1171","G61008CN","9823","carbbank","1926"
"3479","G17021PH","715","carbbank","19266"
"3054","G37210VL","9823","carbbank","1927"
"4643","G37862WI","487","carbbank","19276"
"4644","G38725QX","487","carbbank","19277"
"4645","G96659YT","487","carbbank","19278"
"4646","G80345IF","487","carbbank","19279"
"4647","G48469IJ","487","carbbank","19280"
"4648","G76043IJ","487","carbbank","19281"
"4661","G17520QA","565","carbbank","19288"
"3478","G51971WH","715","carbbank","19289"
"510","G38301SX","9606","carbbank","193"
"980","G59942FB","9031","carbbank","1930"
"4692","G23000DQ","10090","carbbank","19304"
"4692","G23000DQ","9606","carbbank","19304"
"1047","G56461GY","10090","carbbank","19305"
"1047","G56461GY","9606","carbbank","19305"
"143","G91532KA","9606","carbbank","19306"
"4693","G81345OW","9606","carbbank","19307"
"4694","G34022KC","9606","carbbank","19308"
"4695","G28146GV","9606","carbbank","19309"
"4696","G01748MD","9606","carbbank","19310"
"2237","G77285LE","9606","carbbank","19316"
"5437","G84034JH","9606","carbbank","19319"
"126","G00049MO","9606","carbbank","19320"
"551","G92175CL","9606","carbbank","19321"
"4697","G37752QT","9606","carbbank","19322"
"594","G74121RX","9606","carbbank","19323"
"132","G98544DH","9606","carbbank","19324"
"4698","G58239DH","9606","carbbank","19325"
"132","G98544DH","10026","carbbank","19326"
"548","G51699SI","10026","carbbank","19327"
"1045","G44489BZ","9606","carbbank","19328"
"3050","G15348EA","9606","carbbank","19329"
"2999","G68766UZ","4402","carbbank","1933"
"2999","G68766UZ","4026","carbbank","1933"
"230","G73578JC","9606","carbbank","19330"
"594","G74121RX","9913","carbbank","19331"
"594","G74121RX","9606","carbbank","19331"
"596","G63813EJ","9606","carbbank","19332"
"529","G45058HZ","9606","carbbank","19334"
"1902","G13224CR","8189","carbbank","19335"
"544","G58896AZ","9606","carbbank","19336"
"56","G71142DF","9606","carbbank","19338"
"115","G65889KE","9606","carbbank","19339"
"1962","G68676WO","9606","carbbank","1934"
"118","G84224TW","9606","carbbank","19340"
"15844","G73076FS","9606","carbbank","19341"
"588","G00061MO","9606","carbbank","19342"
"133","G90562PB","9606","carbbank","19344"
"64","G21856LC","9606","carbbank","19345"
"15845","G12279LC","9606","carbbank","19351"
"2227","G47715OE","9606","carbbank","19352"
"607","G01767JJ","10090","carbbank","19353"
"607","G01767JJ","9606","carbbank","19353"
"2128","G03361KC","10090","carbbank","19354"
"64","G21856LC","9823","carbbank","19356"
"588","G00061MO","9823","carbbank","19357"
"1855","G28566CQ","10090","carbbank","19358"
"1855","G28566CQ","9606","carbbank","19358"
"1071","G07558KL","9031","carbbank","1936"
"2280","G52187WF","9031","carbbank","1937"
"143","G91532KA","9606","carbbank","19372"
"4723","G25648OQ","2779","carbbank","19375"
"15846","G19582VS","2779","carbbank","19376"
"15621","G76226QX","384","carbbank","19378"
"15678","G41982VU","384","carbbank","19379"
"3364","G20009FG","9606","carbbank","1938"
"15772","G25177ED","384","carbbank","19380"
"4724","G92460HK","384","carbbank","19381"
"4725","G83257CJ","384","carbbank","19382"
"4727","G17094VX","359","carbbank","19383"
"4728","G80920UZ","359","carbbank","19384"
"4726","G57611ZA","359","carbbank","19385"
"15847","G50482NJ","562","carbbank","19388"
"178","G86851RC","9606","carbbank","19389"
"3692","G69627IL","9913","carbbank","1939"
"4530","G27773ZP","9606","carbbank","19390"
"1598","G00038JC","9606","carbbank","19391"
"3001","G12964YF","9606","carbbank","19392"
"1011","G62527EG","9606","carbbank","19393"
"35849","G22048BB","9606","carbbank","19394"
"35849","G22048BB","9606","carbbank","19395"
"5780","G22098NU","9606","carbbank","19396"
"36550","G62088FQ","9606","carbbank","19397"
"5783","G61575RT","9606","carbbank","19398"
"510","G38301SX","10114","carbbank","194"
"35913","G45071EF","9606","carbbank","1940"
"3571","G75734HT","562","carbbank","19405"
"15849","G03957WU","9823","carbbank","1941"
"5796","G18526RP","9913","carbbank","19416"
"5797","G40623MO","9913","carbbank","19417"
"5798","G84935ZN","9913","carbbank","19418"
"5799","G08531JW","9913","carbbank","19419"
"4686","G78034VF","10114","carbbank","1942"
"5810","G73457RI","615","carbbank","19425"
"5809","G71637RO","615","carbbank","19426"
"10111","G94541XJ","9913","carbbank","1943"
"5674","G52218ED","615","carbbank","19430"
"15850","G38228VJ","5476","carbbank","19432"
"30","G13237OG","5476","carbbank","19433"
"5812","G90842AG","5476","carbbank","19434"
"15851","G16389YP","1313","carbbank","19435"
"3576","G82560RH","615","carbbank","19436"
"10147","G42769EU","9913","carbbank","1944"
"12111","G09104NG","45319","carbbank","1945"
"5816","G08264BX","562","carbbank","19452"
"35912","G31021LA","9606","carbbank","1946"
"15852","G88396IS","570","carbbank","19466"
"5822","G04234GH","570","carbbank","19467"
"5823","G09734EB","570","carbbank","19468"
"5820","G23372VI","570","carbbank","19469"
"2524","G29130SY","10114","carbbank","1947"
"5821","G96996HG","570","carbbank","19470"
"216","G56749GV","9606","carbbank","1948"
"216","G56749GV","9606","carbbank","1949"
"525","G97874DV","9823","carbbank","195"
"216","G56749GV","9031","carbbank","1950"
"15853","G95556BU","47605","carbbank","19500"
"15854","G38613CN","47605","carbbank","19501"
"3916","G83234IX","47605","carbbank","19502"
"3915","G28839TI","47605","carbbank","19503"
"5846","G16035MY","47605","carbbank","19504"
"5847","G75811ON","69771","carbbank","19505"
"216","G56749GV","9606","carbbank","1951"
"5853","G26082WC","9606","carbbank","19519"
"216","G56749GV","9606","carbbank","1952"
"5852","G03700GP","9606","carbbank","19520"
"1342","G67343HZ","9606","carbbank","19521"
"5572","G12188JC","1305","carbbank","19522"
"5429","G04557ZT","193163","carbbank","19523"
"5855","G66348XF","544","carbbank","19524"
"4175","G40031HX","287","carbbank","19526"
"34289","G53872VJ","287","carbbank","19527"
"3449","G80135ZC","287","carbbank","19528"
"216","G56749GV","9606","carbbank","1953"
"384","G75192NK","9796","carbbank","19535"
"3770","G60274EI","9796","carbbank","19536"
"1936","G43453YF","9796","carbbank","19537"
"216","G56749GV","9606","carbbank","1954"
"5872","G59406YU","615","carbbank","19549"
